Index,FTSEMIB.MI.Open,FTSEMIB.MI.High,FTSEMIB.MI.Low,FTSEMIB.MI.Close,FTSEMIB.MI.Volume,FTSEMIB.MI.Adjusted
28/03/2014,21311,21526,21256,21498,1631438800,21498
31/03/2014,21616,21729,21549,21691,1941916600,21691
1/04/2014,21738,21939,21711,21915,1736095700,21915
2/04/2014,22004,22060,21664,21692,1932633600,21692
3/04/2014,21728,22042,21643,21992,1506062700,21992
4/04/2014,22020,22210,21944,22175,1195620000,22175
7/04/2014,21996,22173,21841,21988,1123630100,21988
8/04/2014,22091,22105,21544,21667,1420397000,21667
9/04/2014,21724,21887,21610,21717,1007068500,21717
10/04/2014,21826,21876,21429,21429,1235618000,21429
11/04/2014,21287,21415,21063,21198,1336104200,21198
14/04/2014,21140,21323,20932,21314,1302559700,21314
15/04/2014,21326,21331,20817,20817,1782574300,20817
16/04/2014,21060,21534,21048,21534,1281608100,21534
17/04/2014,21523,21613,21390,21613,1115701200,21613
22/04/2014,21625,21939,21403,21935,933584700,21935
23/04/2014,21922,21961,21662,21675,978727300,21675
24/04/2014,21813,21957,21535,21819,897060500,21819
25/04/2014,21718,21805,21342,21441,585466700,21441
28/04/2014,21475,21671,21421,21513,548063500,21513
29/04/2014,21630,21976,21621,21976,799251600,21976
30/04/2014,21928,21976,21694,21783,1055591300,21783
2/05/2014,21829,21945,21759,21782,853290700,21782
5/05/2014,21791,21841,21421,21639,482656200,21639
6/05/2014,21723,21798,21473,21521,464766400,21521
7/05/2014,21462,21492,21236,21240,799266600,21240
8/05/2014,21367,21734,21351,21729,801007600,21729
9/05/2014,21696,21732,21318,21390,643290000,21390
12/05/2014,21479,21726,21422,21493,731691500,21493
13/05/2014,21594,21608,21216,21255,799565300,21255
14/05/2014,21276,21317,21083,21184,670168700,21184
15/05/2014,21205,21361,20394,20419,1293371600,20419
16/05/2014,20517,20698,20308,20648,1043144100,20648
19/05/2014,20398,20474,19932,20318,640904800,20318
20/05/2014,20299,20470,20237,20379,574257000,20379
21/05/2014,20288,20633,20189,20597,656681100,20597
22/05/2014,20625,20674,20242,20372,647574900,20372
23/05/2014,20373,20756,20291,20745,592787600,20745
26/05/2014,21131,21493,21129,21493,758613400,21493
27/05/2014,21409,21631,21341,21403,649695500,21403
28/05/2014,21457,21607,21396,21586,680990600,21586
29/05/2014,21571,21633,21429,21511,398223400,21511
30/05/2014,21497,21700,21483,21629,583753200,21629
2/06/2014,21750,21796,21596,21796,520256000,21796
3/06/2014,21770,21813,21608,21656,556388600,21656
4/06/2014,21634,21677,21425,21622,536231000,21622
5/06/2014,21647,22149,21619,21951,992159500,21951
6/06/2014,22015,22290,21907,22290,1003154500,22290
9/06/2014,22355,22472,22256,22472,658781300,22472
10/06/2014,22452,22590,22400,22518,575691700,22518
11/06/2014,22463,22490,22206,22223,726631900,22223
12/06/2014,22256,22346,22094,22163,617286500,22163
13/06/2014,22147,22225,21915,22165,586869300,22165
16/06/2014,22068,22182,21915,21976,563297600,21976
17/06/2014,22029,22159,21876,21996,612942000,21996
18/06/2014,22027,22119,21958,22030,530989100,22030
19/06/2014,22216,22316,22145,22216,690743900,22216
20/06/2014,22285,22293,21988,21988,881173700,21988
23/06/2014,21932,21981,21646,21694,555516200,21694
24/06/2014,21724,21744,21544,21641,576992300,21641
25/06/2014,21547,21723,21382,21469,965087200,21469
26/06/2014,21538,21598,21244,21384,696366500,21384
27/06/2014,21424,21528,21256,21319,489572200,21319
30/06/2014,21359,21449,21130,21283,682903200,21283
1/07/2014,21345,21606,21268,21563,724885300,21563
2/07/2014,21557,21765,21493,21678,604591000,21678
3/07/2014,21709,21896,21627,21884,585335000,21884
4/07/2014,21869,21870,21559,21559,576486400,21559
7/07/2014,21528,21611,21273,21273,412600500,21273
8/07/2014,21281,21348,20700,20700,804083200,20700
9/07/2014,20793,20945,20747,20885,637768900,20885
10/07/2014,20877,20877,20283,20488,981114100,20488
11/07/2014,20541,20833,20459,20614,675209100,20614
14/07/2014,20724,20829,20504,20697,606953300,20697
15/07/2014,20633,20714,20351,20422,677965300,20422
16/07/2014,20528,21069,20504,21069,795508700,21069
17/07/2014,20960,20971,20603,20603,730120000,20603
18/07/2014,20494,20737,20448,20737,546081300,20737
21/07/2014,20751,20761,20391,20431,487102300,20431
22/07/2014,20561,20885,20521,20873,474513300,20873
23/07/2014,20772,20988,20707,20831,483243800,20831
24/07/2014,20855,21255,20694,21255,678948600,21255
25/07/2014,21191,21348,21021,21063,582850400,21063
28/07/2014,21162,21236,20831,20939,419786300,20939
29/07/2014,21015,21224,20879,21085,434648700,21085
30/07/2014,21064,21152,20870,20887,465880200,20887
31/07/2014,20928,20977,20480,20570,696747600,20570
1/08/2014,20547,20671,20272,20362,698766600,20362
4/08/2014,20506,20553,20324,20381,464522300,20381
5/08/2014,20465,20511,19984,20052,836145600,20052
6/08/2014,19877,20003,19376,19509,984984200,19509
7/08/2014,19491,19685,19064,19130,958931400,19130
8/08/2014,18917,19434,18885,19193,1007990400,19193
11/08/2014,19412,19499,19228,19460,558450800,19460
12/08/2014,19411,19648,19335,19416,578525600,19416
13/08/2014,19529,19602,19457,19537,472725000,19537
14/08/2014,19426,19665,19264,19480,568820400,19480
18/08/2014,19586,19834,19560,19639,500628500,19639
19/08/2014,19689,19707,19528,19644,426880900,19644
20/08/2014,19592,19683,19527,19605,339703800,19605
21/08/2014,19621,20011,19574,20010,543154100,20010
22/08/2014,19945,20035,19804,19917,460538200,19917
25/08/2014,20116,20375,20019,20375,445146200,20375
26/08/2014,20342,20645,20289,20645,564835100,20645
27/08/2014,20627,20777,20577,20763,641018500,20763
28/08/2014,20672,20748,20313,20341,744529700,20341
29/08/2014,20403,20570,20240,20450,431525300,20450
1/09/2014,20515,20536,20267,20345,359726600,20345
2/09/2014,20404,20616,20398,20446,409463000,20446
3/09/2014,20550,20885,20528,20831,671767000,20831
4/09/2014,20745,21435,20685,21419,1129566500,21419
5/09/2014,21372,21460,21305,21395,755509400,21395
8/09/2014,21421,21481,21247,21294,501638500,21294
9/09/2014,21279,21391,21122,21149,640493700,21149
10/09/2014,21115,21233,20967,21140,542207000,21140
11/09/2014,21234,21238,20939,21092,537162600,21092
12/09/2014,21117,21145,20968,21071,446690900,21071
15/09/2014,20978,21002,20802,20851,464694800,20851
16/09/2014,20847,20864,20613,20788,586715000,20788
17/09/2014,20875,21131,20858,21111,624818400,21111
18/09/2014,21122,21280,21058,21128,687314000,21128
19/09/2014,21357,21375,20972,20972,979181000,20972
22/09/2014,20812,20992,20629,20673,539509600,20673
23/09/2014,20644,20646,20346,20351,604655600,20351
24/09/2014,20372,20691,20245,20691,646544800,20691
25/09/2014,20679,20869,20326,20411,991822100,20411
26/09/2014,20408,20830,20373,20795,646521300,20795
29/09/2014,20822,20858,20384,20526,537156900,20526
30/09/2014,20604,20911,20522,20892,658808500,20892
1/10/2014,20801,20940,20643,20706,600059500,20706
2/10/2014,20679,20715,19894,19894,1019840200,19894
3/10/2014,20032,20214,19977,20200,559184300,20200
6/10/2014,20312,20389,20114,20119,502088400,20119
7/10/2014,20063,20132,19771,19771,631079200,19771
8/10/2014,19732,19869,19564,19645,682539700,19645
9/10/2014,19889,19889,19328,19382,876571100,19382
10/10/2014,19219,19428,19019,19200,856241800,19200
13/10/2014,19054,19421,19041,19139,672656400,19139
14/10/2014,19068,19213,18756,19155,891438900,19155
15/10/2014,19114,19169,18304,18304,1135948600,18304
16/10/2014,18440,18576,17555,18083,1782052800,18083
17/10/2014,18147,18722,17996,18700,1212041500,18700
20/10/2014,18687,18881,18414,18540,812542000,18540
21/10/2014,18456,19057,18440,19057,968024400,19057
22/10/2014,19093,19267,18902,19266,791208400,19266
23/10/2014,19139,19490,19037,19434,787014000,19434
24/10/2014,19385,19534,19273,19495,933370300,19495
27/10/2014,19770,19773,18915,19028,1260113100,19028
28/10/2014,19189,19482,19151,19476,751458400,19476
29/10/2014,19470,19561,19134,19157,893521100,19157
30/10/2014,19330,19400,18701,19194,1162043500,19194
31/10/2014,19557,19783,19304,19783,1293141500,19783
3/11/2014,19760,19832,19342,19369,999312700,19369
4/11/2014,19433,19601,18902,18934,943074300,18934
5/11/2014,19095,19449,18962,19427,849096100,19427
6/11/2014,19333,19771,19120,19285,1104139900,19285
7/11/2014,19393,19404,18914,19095,850453400,19095
10/11/2014,19070,19271,18987,19258,666463400,19258
11/11/2014,19284,19552,19144,19255,912807400,19255
12/11/2014,19165,19215,18654,18702,996502000,18702
13/11/2014,18809,18889,18444,18782,863418800,18782
14/11/2014,18821,19009,18662,18965,756120100,18965
17/11/2014,18776,19291,18733,19216,769475500,19216
18/11/2014,19223,19437,19214,19352,682459200,19352
19/11/2014,19334,19554,19280,19379,647787900,19379
20/11/2014,19402,19417,19036,19209,674974600,19209
21/11/2014,19258,19954,19233,19954,1013700600,19954
24/11/2014,19931,20126,19802,19925,815126900,19925
25/11/2014,19906,20195,19860,20009,754197100,20009
26/11/2014,20104,20131,19894,19938,556809000,19938
27/11/2014,19977,20112,19905,20100,502491600,20100
28/11/2014,20108,20114,19889,20014,624516400,20014
1/12/2014,19858,19972,19641,19686,695856300,19686
2/12/2014,19788,19930,19604,19780,611218100,19780
3/12/2014,19832,20063,19750,19978,591524700,19978
4/12/2014,20017,20076,19424,19424,982008500,19424
5/12/2014,19625,20087,19588,20087,973918400,20087
8/12/2014,19940,20142,19929,19951,545959900,19951
9/12/2014,19703,19839,19370,19390,890558300,19390
10/12/2014,19465,19599,19144,19218,0,19218
11/12/2014,19176,19385,19052,19201,0,19201
12/12/2014,19019,19134,18601,18601,0,18601
15/12/2014,18660,18804,18079,18079,0,18079
16/12/2014,18182,18670,17729,18670,0,18670
17/12/2014,18437,18645,18261,18569,0,18569
18/12/2014,18912,19061,18768,19061,0,19061
19/12/2014,19171,19175,18696,18984,0,18984
22/12/2014,19086,19243,18965,19074,0,19074
23/12/2014,19088,19352,19011,19352,0,19352
29/12/2014,19326,19352,18766,19130,0,19130
30/12/2014,19002,19183,18994,19012,0,19012
2/01/2015,19157,19247,18920,19130,0,19130
5/01/2015,18961,19190,18188,18188,0,18188
6/01/2015,18298,18524,18041,18143,0,18143
7/01/2015,18226,18478,17992,18123,0,18123
8/01/2015,18393,18858,18248,18792,0,18792
9/01/2015,18685,18849,18053,18177,0,18177
12/01/2015,18310,18430,18031,18349,0,18349
13/01/2015,18251,18790,18229,18709,0,18709
14/01/2015,18451,18849,18400,18410,792739400,18410
15/01/2015,18647,18971,18068,18845,0,18845
16/01/2015,18763,19255,18732,19255,0,19255
19/01/2015,19255,19609,19149,19481,984487000,19481
20/01/2015,19546,19729,19482,19659,0,19659
21/01/2015,19724,19981,19450,19981,1191400300,19981
22/01/2015,20021,20556,20012,20470,1305919000,20470
23/01/2015,20594,20677,20389,20520,1270945000,20520
26/01/2015,20349,20757,20239,20757,789175100,20757
27/01/2015,20715,20778,20455,20646,0,20646
28/01/2015,20759,20803,20423,20478,802124300,20478
29/01/2015,20414,20646,20231,20594,918696600,20594
30/01/2015,20680,20723,20411,20503,1032461500,20503
2/02/2015,20596,20605,20286,20486,880284600,20486
3/02/2015,20627,21012,20603,21012,0,21012
4/02/2015,21006,21072,20849,20942,939788800,20942
5/02/2015,20731,20859,20621,20819,808783600,20819
6/02/2015,20825,20893,20704,20761,0,20761
9/02/2015,20534,20605,20247,20367,825413200,20367
10/02/2015,20418,20798,20330,20726,822231300,20726
11/02/2015,20786,20795,20518,20566,797545300,20566
12/02/2015,20544,21061,20497,21003,0,21003
13/02/2015,21107,21288,21088,21204,0,21204
16/02/2015,21145,21281,21079,21166,673374100,21166
17/02/2015,21070,21328,20890,21266,0,21266
18/02/2015,21496,21659,21453,21659,0,21659
19/02/2015,21620,21802,21532,21790,0,21790
20/02/2015,21628,21853,21610,21843,1011495100,21843
23/02/2015,22041,22083,21863,21964,1066480600,21964
24/02/2015,21970,22167,21776,22150,837187800,22150
25/02/2015,22109,22133,21853,21937,0,21937
26/02/2015,21935,22173,21910,22165,812227500,22165
27/02/2015,22176,22339,22098,22338,772993700,22338
2/03/2015,22381,22515,22184,22298,759122300,22298
3/03/2015,22366,22411,21942,21987,902075600,21987
4/03/2015,22087,22131,21861,22131,0,22131
5/03/2015,22230,22444,22124,22400,0,22400
6/03/2015,22449,22575,22371,22436,0,22436
9/03/2015,22345,22568,22252,22564,0,22564
10/03/2015,22594,22631,22280,22346,0,22346
11/03/2015,22409,22861,22409,22833,0,22833
12/03/2015,22828,22893,22773,22809,760590200,22809
13/03/2015,22907,22925,22580,22714,772339700,22714
16/03/2015,22785,23009,22757,22931,876001900,22931
17/03/2015,22961,22988,22604,22723,745750900,22723
18/03/2015,22791,22819,22398,22565,829809900,22565
19/03/2015,22657,22915,22645,22805,864947700,22805
20/03/2015,22904,23204,22768,23177,1021061600,23177
23/03/2015,23178,23197,23014,23057,576501300,23057
24/03/2015,23022,23382,22978,23333,804469400,23333
25/03/2015,23257,23367,23129,23145,692044900,23145
26/03/2015,22993,23063,22660,22900,798545500,22900
27/03/2015,23022,23048,22745,22984,575774800,22984
30/03/2015,23016,23261,23016,23261,552490400,23261
31/03/2015,23016,23337,23016,23157,613304400,23157
1/04/2015,23092,23447,23072,23359,751022600,23359
2/04/2015,23407,23454,23291,23309,478870700,23309
7/04/2015,23502,23736,23477,23706,634171600,23706
8/04/2015,23710,23786,23540,23579,596183500,23579
9/04/2015,23653,23804,23624,23804,499935100,23804
10/04/2015,23879,23918,23773,23877,517452400,23877
13/04/2015,23908,24048,23897,24009,558146700,24009
14/04/2015,23975,24024,23643,23753,669656700,23753
15/04/2015,23805,24082,23788,24031,578450700,24031
16/04/2015,24036,24063,23585,23611,720736400,23611
17/04/2015,23577,23780,23010,23044,923638300,23044
20/04/2015,23091,23333,23027,23333,654676500,23333
21/04/2015,23434,23526,22970,23240,715874700,23240
22/04/2015,23321,23427,23125,23315,617493000,23315
23/04/2015,23332,23381,22966,23199,599605400,23199
24/04/2015,23356,23574,23213,23427,695162300,23427
27/04/2015,23449,23812,23155,23806,702301700,23806
28/04/2015,23794,23860,23487,23532,619208200,23532
29/04/2015,23654,23695,22996,22996,777953400,22996
30/04/2015,22964,23180,22726,23046,733544300,23046
4/05/2015,23082,23365,22860,23217,483719000,23217
5/05/2015,23145,23350,22576,22576,873162000,22576
6/05/2015,22610,22839,22473,22660,785333100,22660
7/05/2015,22515,22854,22297,22842,792832400,22842
8/05/2015,23032,23312,22921,23312,761256200,23312
11/05/2015,23313,23368,23124,23322,708498300,23322
12/05/2015,23182,23270,22942,23105,1033027600,23105
13/05/2015,23171,23401,23123,23211,920788100,23211
14/05/2015,23207,23549,23031,23549,735194400,23549
15/05/2015,23615,23741,23433,23473,816130200,23473
18/05/2015,23217,23365,23002,23198,499496000,23198
19/05/2015,23350,23713,23331,23713,619147600,23713
20/05/2015,23669,23773,23578,23773,511486900,23773
21/05/2015,23720,23757,23585,23740,506491100,23740
22/05/2015,23701,23816,23686,23782,409963100,23782
25/05/2015,23623,23631,23278,23285,273619000,23285
26/05/2015,23329,23506,23179,23327,588927700,23327
27/05/2015,23443,23880,23420,23861,709028300,23861
28/05/2015,23762,23866,23627,23744,503246600,23744
29/05/2015,23789,23821,23496,23496,692772800,23496
1/06/2015,23583,23705,23379,23436,506152900,23436
2/06/2015,23521,23718,23265,23576,643500200,23576
3/06/2015,23590,23797,23473,23609,687071100,23609
4/06/2015,23480,23564,23216,23337,669128500,23337
5/06/2015,23105,23251,22805,22847,631086800,22847
8/06/2015,22858,22959,22642,22642,400780900,22642
9/06/2015,22622,22758,22304,22527,502755300,22527
10/06/2015,22509,23156,22416,23091,583726300,23091
11/06/2015,23018,23436,23002,23172,680984300,23172
12/06/2015,23157,23304,22679,22878,585785600,22878
15/06/2015,22596,22656,22288,22328,637403700,22328
16/06/2015,22191,22446,21987,22383,729151100,22383
17/06/2015,22409,22566,22211,22225,686133200,22225
18/06/2015,22224,22460,21855,22460,832794200,22460
19/06/2015,22412,22750,22350,22699,0,22699
22/06/2015,23115,23486,22987,23486,880403200,23486
23/06/2015,23608,23732,23521,23567,757598700,23567
24/06/2015,23636,23705,23241,23443,681698700,23443
25/06/2015,23281,23816,23281,23643,879747400,23643
26/06/2015,23518,23850,23405,23800,621216900,23800
29/06/2015,23337,23401,22570,22570,1004378700,22570
30/06/2015,22456,22862,22338,22461,850990800,22461
1/07/2015,22623,23127,22568,22944,753192700,22944
2/07/2015,22961,23050,22617,22617,523453400,22617
3/07/2015,22611,22709,22333,22508,441188800,22508
6/07/2015,21874,22066,21601,21601,1006841400,21601
7/07/2015,21733,21859,20958,20958,841264000,20958
8/07/2015,21036,21557,20937,21512,834021400,21512
9/07/2015,21571,22337,21519,22269,721053100,22269
10/07/2015,22626,22949,22555,22937,855210600,22937
13/07/2015,23100,23340,22871,23167,792915400,23167
14/07/2015,23127,23140,22886,23098,0,23098
15/07/2015,23141,23393,23113,23393,568598800,23393
16/07/2015,23517,23785,23485,23783,729801700,23783
17/07/2015,23852,23876,23691,23765,478785300,23765
20/07/2015,23799,24157,23798,24031,566779400,24031
21/07/2015,24072,24121,23700,23713,499466600,23713
22/07/2015,23586,23803,23536,23681,434480100,23681
23/07/2015,23825,23886,23610,23633,438248000,23633
24/07/2015,23600,23814,23492,23508,440195400,23508
27/07/2015,23387,23397,22809,22809,642224700,22809
28/07/2015,22980,23328,22951,23328,511118200,23328
29/07/2015,23425,23469,23035,23249,613715200,23249
30/07/2015,23381,23480,23191,23396,660254000,23396
31/07/2015,23459,23538,23293,23538,0,23538
3/08/2015,23553,23749,23478,23714,475647600,23714
4/08/2015,23658,23662,23342,23473,493293000,23473
5/08/2015,23580,23918,23555,23912,620681600,23912
6/08/2015,23852,23971,23805,23811,641100500,23811
7/08/2015,23807,23867,23705,23705,672521600,23705
10/08/2015,23705,23992,23660,23966,384789000,23966
11/08/2015,23916,23980,23698,23698,0,23698
12/08/2015,23531,23533,22923,22998,650133600,22998
13/08/2015,23347,23546,23256,23356,507838300,23356
14/08/2015,23371,23525,23175,23249,354104500,23249
17/08/2015,23368,23465,23104,23408,324799000,23408
18/08/2015,23335,23495,23259,23390,327868300,23390
19/08/2015,23210,23339,22975,22975,456790100,22975
20/08/2015,22837,23011,22352,22379,604317900,22379
21/08/2015,22002,22380,21746,21746,696146000,21746
24/08/2015,20982,21350,20158,20450,1184623300,20450
25/08/2015,20866,21664,20633,21650,991233500,21650
26/08/2015,21324,21802,21151,21474,627289900,21474
27/08/2015,21943,22263,21768,22201,659799000,22201
28/08/2015,22249,22276,21846,21994,444161300,21994
31/08/2015,22003,22112,21776,21942,422445400,21942
1/09/2015,21735,21855,21344,21451,596192800,21451
